_id.$oid,cityName,nickName,user_id,movieId,gender,content
5d49423ce3ed5945084c6a9b,厦门,婉宁,1074306460,1211270,暂无,很好很好，从童年的大闹天宫看过来的老阿姨，完全被这样的哪吒折服了。前有大圣归来的形象情节颠覆，接受起这个哪吒没有难度。经典，不是墨守成规才叫经典。敢破才能立。为国漫点赞！加油大圣，加油哪吒！
5d49423ce3ed5945084c6a9c,长春,楚哥阿,1074312859,1211270,暂无,我爱敖丙！！饼饼你看看姨姨！！
5d49423ce3ed5945084c6a9d,惠州,秀美萝莉郭德纲,1074289895,1211270,2,主要是敖丙太帅了
5d49423ce3ed5945084c6a9e,雅安,踏雪寻梅,1074310929,1211270,2,老公说第一次看这么好看的动画片，而且还看哭了
5d49423ce3ed5945084c6a9f,海口,费总的桃花眼๑,1074312853,1211270,2,"啊啊啊啊啊啊啊啊啊啊啊啊太好看了
谁看哪吒就是我好朋友
打戏真的炸裂，太过瘾了
人物性格都刻画的很好
饺子牛逼啊啊啊啊啊啊啊啊
第二季见"
5d49423ce3ed5945084c6aa0,益阳,wGb375230850,1074310927,1211270,暂无,我国漫终于要崛起了！我好开心啊！！！
5d49423ce3ed5945084c6aa1,宜昌,张杨小猴,1074271028,1211270,2,剧情很燃...也看好中国动画...
5d49423ce3ed5945084c6aa2,南京,HtI976844690,1074312850,1211270,暂无,相当好看，第一当之无愧
5d49423ce3ed5945084c6aa3,成都,春虫虫,1074312849,1211270,2,还阔以，后面挺燃的
5d49423ce3ed5945084c6aa4,梅州,灋,1074293645,1211270,2,敖丙好帅气啊
5d49423ce3ed5945084c6aa5,深圳,RTx987814193,1074310924,1211270,暂无,好看！很可爱
5d49423ce3ed5945084c6aa6,泰州,李广利624,1074310923,1211270,1,故事讲的好，特效也棒！
5d49423ce3ed5945084c6aa7,防城港,向往,1074289893,1211270,暂无,"《哪咤魔童降世》，不愧为评分9.7，炒鸡好看。一出生就已经被定义的人生，哪咤如何掌握自己的命运。出生就被当做妖怪，遭受别人的眼光。没有朋友，不被看好。看到**妈不怕受伤也要陪伴他踢毽子，看到他爸为了他，各家各户磕头请人参加他的生辰，愿意用自己的生命去换儿子的生命。就算别人误解哪咤，他爸爸抓出那个妖怪证明自己儿子的清白。。。。突然发现自己为孩子做的，都是表面功夫。
当遭受别人的质疑，他父亲用善意的谎言，把妖怪变龙珠。改变孩子对自己的想法。
哪咤跟他朋友的命运，告诉我们不要在意别人的看法。自己觉得自己是什么才最重要。魔丸可以变成好人，命运掌握在自己手里。不然，灵珠也可以变成坏人。"
5d494240e3ed5945084c6aa9,合肥,Å,1074309974,1211270,1,这个是真心好看，特效超好，剧情感人。
5d494240e3ed5945084c6aaa,广州,Rhn848154163,1074315264,1211270,暂无,不错，看到哪吒看回他爸爸那段就好感人啊。推荐去看！
5d494240e3ed5945084c6aab,深圳,-.-,1074309973,1211270,2,"好看
哈哈哈哈哈"
5d494240e3ed5945084c6aac,南京,Melanie621,1074312841,1211270,2,好看好看，搞笑中也很感人，希望国产动画再上新高，㊗️大卖！！
5d494240e3ed5945084c6aad,成都,林林,1074309972,1211270,1,满不错的感觉
5d494240e3ed5945084c6aae,西安,啊我饿一屋鱼。,1074296545,1211270,2,国漫崛起，改编的真好。
5d494240e3ed5945084c6aaf,沭阳,rTG384038380,1074309971,1211270,暂无,我命由我不由天，哪吒，酷，
5d494240e3ed5945084c6ab0,合肥,楚河汉界_,1074293640,1211270,1,给国漫一个赞，愿越来越好！
5d494240e3ed5945084c6ab1,盂县,福彦,1074311745,1211270,暂无,还可以，比大圣强
5d494240e3ed5945084c6ab2,宿州,xeb501087435,1074315256,1211270,2,太好看了吧！！！！
5d494240e3ed5945084c6ab3,重庆,大表哥,1074289888,1211270,1,我命由我不由天
5d494240e3ed5945084c6ab4,南昌,思思,1074289887,1211270,暂无,很好看！有笑点也有泪点~
5d494240e3ed5945084c6ab5,扬州,ruanyu,1074311739,1211270,1,画面震撼，情节不错
5d494240e3ed5945084c6ab6,永州,isco,1074289885,1211270,1,挺好笑的，不过剧情改编的我不是很喜欢
5d494243e3ed5945084c6aba,蓝田,柳严彤,1074311737,1211270,2,好看死了！！！
5d494243e3ed5945084c6abb,丹阳,呆呆oaiaio,1074312834,1211270,2,还好吧，小朋友喜欢看。
5d494243e3ed5945084c6abc,东莞,ㅤ,1074310900,1211270,2,掂超级掂好鬼掂
5d494243e3ed5945084c6abd,昆明,_qqmtw1437048419,1074309957,1211270,暂无,没什么可说的，国漫nb！
5d494243e3ed5945084c6abe,白银,。,1074271008,1211270,暂无,真的推荐大家去看，真的是良心作品
5d494243e3ed5945084c6abf,南宁,凌辰老师,1074315246,1211270,2,好笑就好看。
5d494243e3ed5945084c6ac0,上海,南柯,1074309954,1211270,1,巨好看，推荐
5d494243e3ed5945084c6ac1,黄冈,zccf620,1074311730,1211270,暂无,太好看了！！
5d494243e3ed5945084c6ac2,铁岭,淼可爱_,1074315244,1211270,2,我命由我不由天 
5d494243e3ed5945084c6ac3,成都,婷婷🥕,1074315243,1211270,2,真的值得一看，国产动画越来越棒了，搞笑，感人，励志，画风都特别好
5d494243e3ed5945084c6ac4,成都,浅川立夏,1074310890,1211270,暂无,哭辽哭辽  太感人了
5d494243e3ed5945084c6ac5,临夏,柠柚  ღ,1074310889,1211270,2,超级好看    好看又好笑   建议大家去看看  百分百值得推荐
5d494247e3ed5945084c6ac6,赣州,qKg673993076,1074297982,1211270,暂无,近乎完美，不过前面剧情争抢混元珠有点牵强
5d494247e3ed5945084c6ac7,北京,王岩,1074289204,1211270,2,非常不错，结尾很感人也特别立志，主题曲很好听(ง •̀_•́)ง
5d494247e3ed5945084c6ac8,北京,士官长117,1074297978,1211270,1,难得的国产好片
5d494247e3ed5945084c6ac9,重庆,XUMAO1130,1074289203,1211270,2,三个字：＂不认命＂再不济的人生，只要活出自己想要的生活，那就是完美的人生！
5d494247e3ed5945084c6aca,乌鲁木齐,PgY742680676,1074298721,1211270,暂无,期待下一部！
5d494247e3ed5945084c6acb,郑州,怡安翰威特,1074301137,1211270,暂无,真是吹爆这部国漫。里面的人物没有绝对的正义与邪恶，敖丙水淹陈塘关，然而却是为了拯救龙族；哪吒是魔丸所生，然而却心怀爱与正义；甚至连申公豹都有难言之隐与令人同情之处。剧情因为这样的安排而变得丰满，突出了反抗与变革的主题。动漫剧情紧凑，言语幽默，画质精良，尤其是青年哪吒的建模搭配敖丙的造型，这对CP简直绝了！支持优秀国漫的发展！
5d494247e3ed5945084c6acc,衡阳,Zero,1074300553,1211270,1,真的流弊，催泪加上正能量，无敌
5d494247e3ed5945084c6acd,慈溪,GaE792280173,1074276794,1211270,暂无,感觉中国动画越来越好
5d494247e3ed5945084c6ace,济南,风吹云动心不动,1074298720,1211270,暂无,很好看，改编的很好
5d494247e3ed5945084c6acf,肥东县,凛冬,1074299563,1211270,1,真的好看 挺有感触的
5d494247e3ed5945084c6ad0,成都,cfo885623066,1074300545,1211270,2,就很燃！很好看！等着我弟放假来二刷！
5d494247e3ed5945084c6ad1,新化,L.,1074301483,1211270,2,"好看，继续加油，
我觉得哪咤和敖丙都挺好的，可怕的是那些所谓的偏见，妖和神，善和恶，其实谁都没有完整的定义
"
5d494247e3ed5945084c6ad2,成都,王伟,1074300542,1211270,1,好看，可能是投资不足的原因，技术细节不够好。
5d494247e3ed5945084c6ad3,天津,sd4071417,1074299558,1211270,暂无,好看写4个字
5d494247e3ed5945084c6ad4,顺德,雅浠,1074297962,1211270,2,很好看，搞笑也有泪点
5d494247e3ed5945084c6ad8,北京,GdB126098881,1074297960,1211270,2,不错不错，还想在看一遍
5d494247e3ed5945084c6ad9,南部县,zql雨夜花飞,1074298711,1211270,1,很不错的一部国漫  很有教育意义  也很感人励志
5d494247e3ed5945084c6ada,恩平,xxx,1074275876,1211270,2,真的哭死老娘了！妈妈真的很好！很好看！李靖也很好！
5d494247e3ed5945084c6adb,长垣,Yzz,1074299556,1211270,2,观感完美，剧情紧凑，要二刷！
5d494247e3ed5945084c6adc,深圳,知了慕,1074301478,1211270,2,"唯有让过去停留在过去，现在的你更有力量拥抱小时候受伤的自己。
我命由我不由天。
                               "
5d494247e3ed5945084c6add,深圳,KuX361673460,1074297941,1211270,暂无,真的超级超级好看 一把鼻涕一把泪看完的 很感动 不知道哪吒这个角色是谁想出来的 真的是感觉又丑又可爱 好喜欢
5d494247e3ed5945084c6ade,佛山,(｢･ω･)｢,1074300538,1211270,1,影片感人，效果动人，营造极具中国特色的梦幻场景，诉说追求自我，证明自我的朴实道理。
5d494247e3ed5945084c6adf,重庆,twC409533600,1074298707,1211270,暂无,太慢了，大圣归来3年，等的心慌
5d494247e3ed5945084c6ae0,北京,麻痹都被注册了擦,1074300537,1211270,暂无,安利哪吒！国产电影现在真是越来越牛逼！画面特效没得说！关键是会讲故事！搞笑中不失感人，现代感的对白，花粥的调调都被植入，太乙真人简直是太惊喜了一口地道的四川口音！老少咸宜！颠覆了之前对老哪吒的认识！很摇滚的一部国产优秀动画！
5d494247e3ed5945084c6ae1,保定,李文平,1074298702,1211270,2,又搞笑又励志，特效做的也挺震撼的，觉得票钱值了
5d494247e3ed5945084c6ae2,南京,cga391292506,1074298701,1211270,暂无,太棒了❤️❤️❤️
5d494247e3ed5945084c6ae3,绍兴,许梨橖,1074299550,1211270,暂无,超级好看，打戏十足，特效牛批
5d494247e3ed5945084c6ae6,马鞍山,凡尘,1074299546,1211270,暂无,⁽(◍˃̵͈̑ᴗ˂̵͈̑)⁽敖丙
5d494247e3ed5945084c6ae7,天津,杨轩铭640,1074275874,1211270,1,好看啊，我命由我不由天
5d494247e3ed5945084c6ae8,义乌,小妖精77589,1074275872,1211270,2,不错的电影 国产动画片加油
5d494247e3ed5945084c6ae9,武汉,ccb_lyly,1074301470,1211270,2,一个老母亲有泪有笑，结合一下现在自身的处境，很感动。天下的母亲都爱自己的孩子，不论怎样。但是有时候生活很无奈，无可奈何，我心不忍，可真的没有办法。
5d494247e3ed5945084c6aea,柳州,Uby867387086,1074299540,1211270,暂无,超级好看，笑点与泪点齐飞的好电影，
5d494247e3ed5945084c6aeb,北京,麒羽C,1074299538,1211270,2,国漫的希望，有笑点有泪点，全场无尿点。超赞
5d494247e3ed5945084c6aec,嘉兴,aSF863526831,1074300529,1211270,暂无,好看，藕饼锁了。敖丙真的好帅٩(๑´3｀๑)۶
5d494247e3ed5945084c6aed,黄石,辶力,1074298696,1211270,暂无,很震撼，首先是为剧情和画面而震撼，再是为中国也能做出这么好的动漫作品而震撼，中国动漫真的在越来越好！
5d494247e3ed5945084c6aee,南京,yelin2007180,1074299536,1211270,1,好棒一部电影，看之前还跟妹妹说不想看，结果很惊艳，满分完美
5d494247e3ed5945084c6aef,临夏,莫小 沫,1074301467,1211270,暂无,内容丰富精彩，不错
5d494247e3ed5945084c6af0,德州,ZYZ512237683,1074299535,1211270,暂无,太好看了，有笑有泪，鬼才导演，有二一定去
5d494247e3ed5945084c6af1,盐城,魏希尘,1074300526,1211270,1,很喜欢。很好看
5d494247e3ed5945084c6af2,昆山,许🇨🇳彬👣,1074300524,1211270,暂无,不错，挺好看的
5d494247e3ed5945084c6af4,重庆,疯车车,1074297942,1211270,2,真的超好看，作为一个动漫爱好者觉得这部电影真的是国漫中数一数二的作品了，很多地方其实都超现实有煽情的点也有搞笑的点，打斗的场景也炒鸡棒，国漫崛起，只是时间问题。
5d494247e3ed5945084c6af5,聊城,Liebe Zucker,1074298689,1211270,2,好看！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！
5d494247e3ed5945084c6af6,开封,hwV486961301,1074300520,1211270,暂无,我命，由我不由天。
5d494247e3ed5945084c6af7,武汉,Epb433190058,1074276787,1211270,2,好看，必须支持，全程无尿点，特效爆表
5d494247e3ed5945084c6af8,北京,ySp234352008,1074301460,1211270,暂无,太好看了吧！！！精彩绝伦！
5d494247e3ed5945084c6af9,邯郸,kim171420975,1074301458,1211270,暂无,那个混天绫，演的不错。
5d494247e3ed5945084c6afa,贵阳,🌙,1074298684,1211270,暂无,人们活在成见之中又对别人抱有成见。
5d494247e3ed5945084c6afb,海门,徐某人XH,1074298683,1211270,1,超赞！我爱了真的友情！
5d494247e3ed5945084c6afc,北京,大水泡,1074301453,1211270,1,很好，强过迪士尼，推荐
5d494247e3ed5945084c6afd,海沧,卡卡西西里,1074299530,1211270,2,"敖丙好帅！！！！！！！！！！！！！
哪吒真可爱
期待第二部～"
5d494247e3ed5945084c6afe,广汉,Cds478057026,1074290938,1211270,暂无,和以往的哪吒不一样......
5d494247e3ed5945084c6aff,广安,未等清风,1073528530,1211270,暂无,好看好看，良心制作啊
5d494247e3ed5945084c6b00,安康,happiers,1074300510,1211270,暂无,"确实不错,虽然感觉台词尴尬了点,但是真的整体水平挺高"
5d494247e3ed5945084c6b01,益阳,萌蘖,1074297939,1211270,1,不多说了，无论是画质还是剧情都是国漫的伟大进步，五星都嫌少了
5d494247e3ed5945084c6b04,成都,wSE891396011,1074300505,1211270,暂无,很不错，居然男娃儿也泪目了
5d494247e3ed5945084c6b05,繁昌,出墙的冬瓜,1074301376,1211270,暂无,"一生能改变自己命运的机会不多。
高考恰是一个。"
5d494247e3ed5945084c6b06,大连,酸碱度,1074297937,1211270,暂无,画面一流，可能台词有一丢丢中二，但是真的不错
5d494247e3ed5945084c6b07,南宁,NaL413311291,1074298675,1211270,暂无,好笑又感人，希望还能有第二部！
5d494247e3ed5945084c6b08,赣州,小猪佩琪787,1074297936,1211270,2,最好的，没得说
5d494247e3ed5945084c6b09,芜湖,西贝米兔子,1074300495,1211270,2,内容非常精彩  好看
5d494247e3ed5945084c6b0a,贵阳,尤来权,1074301443,1211270,1,很不错，今年国漫也越来越优秀，有很多神话元素，把亲情与情怀都表达得很到位。
5d494247e3ed5945084c6b0b,哈尔滨,高高爸爸妈妈,1074299523,1211270,暂无,中国动画有救了，超级棒，超级超级棒，笔芯
5d494247e3ed5945084c6b0c,珠海,丶刘先森477,1074299519,1211270,1,挺不错，不后悔
5d494247e3ed5945084c6b0d,四平,乌鸦🕊,1074298670,1211270,2,“我命由我不由天”
5d494247e3ed5945084c6b0e,费县,勇往直前,1074299518,1211270,1,有搞笑有亲情有励志有泪点，不可多得的好电影
5d494247e3ed5945084c6b0f,中江县,ye,1074298668,1211270,暂无,好看，特效好看，人物性格饱满，希望国漫继续加油哦！
5d494247e3ed5945084c6b10,涟水,啊哈哈哈哈哈哈,1074301438,1211270,1,超好看啊啊啊啊啊啊
5d494247e3ed5945084c6b12,四会,。。。,1074300497,1211270,1,"  很不错，不过貌似最后有点仓促。
  看彩蛋我猜了一下，哪吒和敖丙和他父亲要参加封神之战才能得到神位吧。哪吒估计会变成莲藕化身。估计龙族会放出镇压的妖魔反叛天庭。
  可能最后结局是哪吒和敖丙位列仙班，龙族被天庭洗白于是变成了瑞兽。
  这大概是最好的结局？"
5d494247e3ed5945084c6b13,开平,小E,1074299516,1211270,暂无,超级好看的呢
5d494247e3ed5945084c6b14,东明县,帅叔叔,1074301437,1211270,暂无,"好看，不骗你
"
5d494247e3ed5945084c6b15,广州,走心。,1074276780,1211270,暂无,期待第二部到来，真的很不错
5d494247e3ed5945084c6b16,潮安,阿柠,1074301435,1211270,2,啊～这个电影真的超对我胃口，我竟然在后面哪吒被人认可的瞬间哭了，我个人真的超喜欢呜呜呜，我不是托我真不是托
5d494247e3ed5945084c6b17,长春,Alex,1074297925,1211270,1,很好 感觉俩小时不够看 没看够
5d494247e3ed5945084c6b18,乌鲁木齐,AmM466788634,1074298663,1211270,暂无,媳妇儿说好看，十分
5d494247e3ed5945084c6b19,常州,顾绾戈,1074300486,1211270,暂无,国漫崛起了！
5d494247e3ed5945084c6b1a,咸阳,杀汉奸反贼特工,1074297916,1211270,1,吹爆，国漫又一次巅峰
5d494247e3ed5945084c6b1b,寿光,叶子,1074301426,1211270,2,好看，我命'由我不由天。特别感动，希望以后能多多播放这些良心影片！
5d494247e3ed5945084c6b1c,梅州,LFv88070235,1074301424,1211270,暂无,超然。全程无尿点，害我憋了整场。
5d494247e3ed5945084c6b1d,如皋,禄猫,1074298651,1211270,2,比较好笑，但我没看到上头的亮点
5d494247e3ed5945084c6b1e,桐乡,pRj406259369,1074300477,1211270,暂无,"本片总体上不错。但是受成本限制，难以呈现出最顶尖的视效与特效。这也是国产电影的通病。市场大小有限，难以出现比肩好莱坞的大制作。
       剧情方面无疑是本片的最大亮点。哪吒的命运与形象完全出人意料。让人眼前一亮。情节一波三折，有起有伏。唯一美中不足的就是不懂得为观影者留下悬念引发思考，如：最后对哪吒与敖丙的命运交待大可更加含糊。不必明确二人生死。当然选择本片的方式为续集埋下种子。
      人物形象的塑造上哪吒的个性最为鲜明，虽然部分台词略显尴尬但依然值得称道。其他人等也可圈可点。另外稍作补充，龙的地位设定虽符合传统。但是龙在百姓心目中的形象似乎与事实背道而驰。总体依然是一部不错的国漫。"
5d494247e3ed5945084c6b1f,西安,姓朱名瑞,1074299495,1211270,1,哪吒变身太帅了！
5d494247e3ed5945084c6b21,长丰县,pjt573241349,1074301416,1211270,暂无,特效，情结都挺新颖的，总的来说值得一看。
5d494247e3ed5945084c6b22,荣成,MhF427144543,1074275859,1211270,暂无,太好看了  哭了三次
5d494247e3ed5945084c6b23,菏泽,蕤南小仙女,1074289180,1211270,2,我的吒儿太可爱！我爱藕霸！我爱饼饼！！
5d494247e3ed5945084c6b24,南充,叶随秋落不知寒,1074213766,1211270,2,"   真的，很燃！哪吒生来不信命，和命运抗争到底，真的很热血！
   是魔是仙，老子说了算"
5d494247e3ed5945084c6b25,岳阳,濠 啊,1074297903,1211270,1, 电影倒是好看，前面售票的阿姨不好
5d494247e3ed5945084c6b26,肇庆,睇牛佬,1074292872,1211270,暂无,超好看，劲搞笑！最后再温馨，暖人！打破传统，但不失原本
5d494247e3ed5945084c6b27,西宁,月亮,1074300464,1211270,2,和小说内容不一样，但是有创新，个人觉得非常好看😄 😄 😄 
5d494247e3ed5945084c6b28,许昌,尿床大王,1074299482,1211270,1,国漫崛起。。。。
5d494247e3ed5945084c6b29,南充,Sweet,1074298637,1211270,暂无,极不推荐给孩子们看，动作暴力，语言暴力粗俗，语言表达成人化，完全抹杀金典哪吒形象，病态的动漫片。
5d494247e3ed5945084c6b2a,绵阳,None,1074289174,1211270,1,好的地方太多就不赘言了，不足的应该就是前面铺垫太久，高潮部分有点短，显得比例不协调。
5d494247e3ed5945084c6b2b,东海,wa95271,1074300460,1211270,1,和白蛇·缘起还是有很多差距的。什么时候能达到冰雪奇缘那样就满意了
5d494247e3ed5945084c6b2c,四平,我叫*不知道.：,1074289173,1211270,暂无,"好看，
敖丙好帅
心疼敖丙"
5d494247e3ed5945084c6b2d,亳州,周琪琪,1074299477,1211270,2,好看的不得了哦！
5d494247e3ed5945084c6b2e,仁寿,IeC708144667,1074301407,1211270,暂无,wtm吹爆啊
5d494248e3ed5945084c6b31,淮安,岁月，静好,1074300459,1211270,暂无,国漫崛起了，真的非常奶思
5d494248e3ed5945084c6b32,亳州,稚梦,1074276774,1211270,2,超级好看，全程笑点不断，泪点也不少，适合和朋友父母一起观看
5d494248e3ed5945084c6b33,厦门,ʚɞ,1074300454,1211270,2,好看，震撼，感动
5d494248e3ed5945084c6b34,济南,娜娜2013jy,1074299476,1211270,暂无,"超好看，太感动啦。
喜欢那小子，支持国漫！"
5d494248e3ed5945084c6b35,佛山,JunoDDD,1074297882,1211270,1,特效，剧情，细节都做得非常好，我们自己能做出这种水平的电影，很是安慰！
5d494248e3ed5945084c6b36,邢台,小龟。,1074300447,1211270,暂无,满满的回忆啊
5d494248e3ed5945084c6b37,焦作,王兰花绽放,1074299474,1211270,暂无,哪吒最后变成把冰盘顶起来那个场景，有抄袭奥创纪元的嫌疑。不过已经听好了。
5d494248e3ed5945084c6b38,晋城,So wild,1074301399,1211270,2,好看！！！！！
5d494248e3ed5945084c6b39,沈阳,骑着蚊子嗷嗷飞,1074300442,1211270,1,主题很积极向上，真实做自己，不要在意他人的评价。现在很多人活的很累的原因之一就是太在意他人了。成魔成佛，自己说了算！影片也很幽默，很逗，片场大家笑了好多次。画风也很好。
5d494248e3ed5945084c6b3a,南阳,oSK376630004,1074299441,1211270,暂无,无论所有的评论怎样！有一个事实：国漫是一直在往前走的！还有就是，看哪吒我了流泪了
5d494248e3ed5945084c6b3b,亳州,dingmengqiu,1074299466,1211270,2,好看真好看忒好看了，完美!
5d494248e3ed5945084c6b3c,成都,NRF528664171,1074289164,1211270,暂无,很不错！中国的动漫还是很有内涵！就是哪吒造型丑了点，太乙真人的竟然一嘴川味，哈哈
5d494248e3ed5945084c6b3d,宜昌,阿乐sky,1074300435,1211270,1,还行，蛮感人的啊！
5d494248e3ed5945084c6b3f,攀枝花,吃土吐,1074301394,1211270,暂无,看爆就完事！！
5d494248e3ed5945084c6b40,深圳,LyxIan@,1074043767,1211270,1,很好看的一部动画片。👍 👍 👍 
5d494248e3ed5945084c6b41,西安,Vasairy,1074301393,1211270,暂无,没啥好说的，就是有点后悔这么晚才去看
5d494248e3ed5945084c6b42,莱阳,kcb543513139,1074300431,1211270,2,"我爽了
看电影之前看到的所有梗都和电影融合在了一起
有哭点也有笑点
哪吒和敖丙最后也都找到了自己
就 很棒"
5d494248e3ed5945084c6b43,锦州,幸福就好,1074300428,1211270,暂无,很感人！是值得大家来观看的一部电影！音效不错，电影画面清晰！有搞笑的地方，更有感人肺腑的地方！
5d494248e3ed5945084c6b44,虞城,素兰,1074297861,1211270,暂无,我也不知道什么是完美，但这部电影在我心中无可挑剔，无论是特效还是剧情都超赞，希望国产动漫快快崛起，称霸世界
5d494248e3ed5945084c6b45,广州,Jeff Dai,1074301388,1211270,1,整体感觉还可以，国漫越来越优秀了，值得去看！
5d494248e3ed5945084c6b46,榆林,栾静,1074298617,1211270,2,真是可爱搞笑又感人 走路把手装裤子里太可爱了
5d494248e3ed5945084c6b47,青岛,baby三岁半,1074299452,1211270,暂无,"超级好看 超级震撼 

好评+++"
5d494248e3ed5945084c6b48,绥中,张国荣.,1074275844,1211270,2,好看 敖丙哪吒磕了！
5d494248e3ed5945084c6b49,博罗县,🍭.,1074300412,1211270,2,很好看 好感动 特别哪吒的那句话很经典！
5d494248e3ed5945084c6b4a,兰州,wjczcq,1074297851,1211270,2,好看，带孩子来看的，几次都感动的流眼泪了，很满意
5d494248e3ed5945084c6b4b,济南,德勒.阿里,1074299447,1211270,暂无,我觉得很不错
5d494248e3ed5945084c6b4c,郑州,宋,1074297849,1211270,1,国产动画，扛鼎之作，确实大气。
5d49424be3ed5945084c6b4e,北京,lRp319885572,1074297848,1211270,暂无,画面特别棒，也富有正能量。
5d49424be3ed5945084c6b4f,三亚,李峰2422,1074298605,1211270,1,个人觉得应该九分吧，最后一分鼓励分，加油吧国漫
5d49424be3ed5945084c6b50,南宁,装饰公司,1074300402,1211270,1,"不错的国漫，亲情和热血的交融，让人既感动又激情。哪怕前路坎坷，荆棘万千，吾却怡然不顾，我命由我不由天。哪怕世人
唾弃，即由心魔纵生，仍然坚持吾之本心。试问苍天何为公，一枪一人战神雷，逆天改命守家人，谈笑灰飞纵无悔。你要问我能否逆天改命，我不知，但不认命，便是我的命！"
5d49424be3ed5945084c6b51,贵阳,。,1074297845,1211270,1,说真的，很好看，我感觉国漫已经成长的很好了
5d49424be3ed5945084c6b52,常州,一鸣惊人,1074298603,1211270,1,期待续集电影，支持优秀的国漫作品
5d49424be3ed5945084c6b53,许昌,依然坚强,1074297842,1211270,2,非常精彩，我女儿看的连厕所都舍不得去
5d49424be3ed5945084c6b54,兴安盟,低调高傲～巍,1074275839,1211270,2,好的啊！好的啊
5d49424be3ed5945084c6b55,广汉,qzuser,1074275838,1211270,1,。。。。。挺高兴
5d49424be3ed5945084c6b56,东莞,以后的以后,1074301356,1211270,1,说实话，现在国漫越来越好了，值得一看。
5d49424be3ed5945084c6b57,温岭,Mkr979419458,1074299428,1211270,暂无,特别攒，让人流连忘返
5d49424be3ed5945084c6b58,桂林,吃魚不吃魚,1074275836,1211270,暂无,非常好！！！
5d49424be3ed5945084c6b59,巢湖,迟,1074297833,1211270,暂无,好看的一批，期待明年的姜子牙
5d49424be3ed5945084c6b5a,北京,",",1074300389,1211270,暂无,和预期的一样好看
5d49424be3ed5945084c6b5b,南通,米广君,1074289147,1211270,1,有笑，有泪，有燃点，有发人深省的内涵，并不只是看着过瘾的爆米花电影，好看！真心喜欢！
5d49424ce3ed5945084c6b5d,北京,思,1074299419,1211270,2,特别好看我命由我不由人
5d49424ce3ed5945084c6b5e,阆中,梦比优斯奥特曼,1074275832,1211270,1,"就这部电影，真的，我不想多说什么，难看！！！！！？那是不可能的
    真****好看   国漫崛起"
5d49424ce3ed5945084c6b5f,枣庄,伊筱沫402,1074299418,1211270,2,很好看，。。
5d49424ce3ed5945084c6b60,曹妃甸,CGentleMan,1074298590,1211270,1,好看 女朋友都哭傻了
5d49424ce3ed5945084c6b61,西安,~纳兰大花~,1074297828,1211270,1,棒！的确非常精彩！
5d49424ce3ed5945084c6b62,内江,心若动泪倾城,1074300382,1211270,2,虽然是动漫，但是非常好看，我作为一个成年人，都非常喜欢，只能用一句话来形容，喜怒哀乐
5d49424ce3ed5945084c6b63,盐城,美丽的缪斯女神,1074298584,1211270,2,好看，有笑点有泪点
5d49424ce3ed5945084c6b64,泸州,雪泥鸿爪,1074301335,1211270,2,炒鸡好看，自古红蓝出CP，锁了锁了。
5d49424ce3ed5945084c6b65,巴中,刺猬,1074297825,1211270,2,好看好看，国漫越来越棒了，哪吒好帅٩(๑´3｀๑)۶！就是结尾有点仓促，感觉意犹未尽。希望还有第二部！
5d49424ce3ed5945084c6b66,佛山,Ar.,1074297820,1211270,暂无,少年版哪吒很帅 敖丙很惨 没了
5d49424ce3ed5945084c6b67,成都,汤圆的妈咪,1074299405,1211270,2,感动，震撼，搞笑
5d49424ce3ed5945084c6b68,溧水区,吕思颖,1074301330,1211270,2,敲好看，墙推，都给我去看！
5d49424ce3ed5945084c6b69,温岭,晓,1074301328,1211270,2,两个字，好看，期待下一部姜子牙
5d49424ce3ed5945084c6b6a,九江,?,1074275826,1211270,2,超级推荐，爆好看！
5d49424ee3ed5945084c6b6c,重庆,Mei打你的米,1074275825,1211270,暂无,良心之作，很有意义，除了感动，学到了很多做人的道理！必须五星！
5d49424ee3ed5945084c6b6d,杭州,王笛箫,1074275824,1211270,暂无,完美！必须十分～
5d49424ee3ed5945084c6b6e,成都,WANAN,1074301324,1211270,暂无,挺惊艳的，没想到村民如此**，
5d49424ee3ed5945084c6b6f,来宾,『珊珊』,1074301322,1211270,2,刚开始还觉得搞笑的但是后面就有点伤感~哎
5d49424ee3ed5945084c6b70,西安,魔术代刚203205,1074298575,1211270,1,好看好看好看
5d49424ee3ed5945084c6b71,深圳,陌上花开,1074297812,1211270,2,带着家人孩子一起去看，全场很欢乐也有泪点，喜欢
5d49424ee3ed5945084c6b72,昆山,_qq7t61443696516,1074301317,1211270,1,"很棒，很nice
期待姜子牙！"
5d49424ee3ed5945084c6b73,成都,fET713619192,1074289140,1211270,暂无,好看 不错 好
5d49424ee3ed5945084c6b74,凌海,西兰花,1074300371,1211270,2,看哭QAQ，
5d49424ee3ed5945084c6b75,郑州,壮壮麻麻是吃货,1074301321,1211270,2,非常好看，有笑点有泪点，整个故事情节一气呵成
5d49424ee3ed5945084c6b76,大连,UjE285883029,1074298571,1211270,暂无,很不错，强推
5d49424ee3ed5945084c6b77,长春,多喝水,1074276757,1211270,1,"以为是史诗风，不太喜欢某些廉价的笑点。
但是拍的很好看！"
5d49424ee3ed5945084c6b78,上海,J楽Kerr,1074297808,1211270,1,白给blyat
